year,area,competency_code,skill_code,skill_status,question_count,question_percentage,english_question_count,english_question_percentage,spanish_question_count,spanish_question_percentage,total_area_questions
2018,MT,1.0,5,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,2.0,6,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,2.0,7,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,2.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,2.0,9,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,3.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,3.0,11,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,3.0,13,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,3.0,14,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,4.0,16,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,4.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,5.0,19,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,5.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,5.0,21,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,5.0,22,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,5.0,23,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,6.0,24,INFORMADA,1.0,0.022222222222222223,,,,,45
2018,MT,6.0,25,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,7.0,27,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,7.0,28,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,7.0,29,INFORMADA,2.0,0.044444444444444446,,,,,45
2018,MT,7.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,1.0,2,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,1.0,4,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,1.0,5,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,2.0,6,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,2.0,7,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,2.0,8,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,2.0,9,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,2.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,3.0,11,INFORMADA,3.0,0.06666666666666667,,,,,45
2019,CH,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,3.0,14,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,3.0,15,INFORMADA,3.0,0.06666666666666667,,,,,45
2019,CH,4.0,16,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,4.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,4.0,19,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,4.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,5.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,5.0,22,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,5.0,23,INFORMADA,3.0,0.06666666666666667,,,,,45
2019,CH,5.0,24,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,5.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CH,6.0,27,INFORMADA,3.0,0.06666666666666667,,,,,45
2019,CH,6.0,28,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,6.0,29,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CH,6.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,1.0,2,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,1.0,4,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,2.0,5,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,2.0,6,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,2.0,7,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,3.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,3.0,9,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,3.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,3.0,11,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,4.0,13,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,4.0,14,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,4.0,16,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,5.0,17,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,5.0,18,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,5.0,19,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,6.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,6.0,21,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,6.0,22,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,6.0,23,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,7.0,24,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,7.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,7.0,26,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,7.0,27,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,CN,8.0,28,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,8.0,29,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,CN,8.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,LC,1.0,1,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,1.0,2,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,1.0,3,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,1.0,4,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,2.0,5,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,2.0,6,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,2.0,7,INFORMADA,,,2.0,0.044444444444444446,1.0,0.022222222222222223,45
2019,LC,2.0,8,INFORMADA,,,1.0,0.022222222222222223,2.0,0.044444444444444446,45
2019,LC,3.0,9,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,3.0,10,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,3.0,11,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,4.0,12,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,4.0,13,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,4.0,14,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,5.0,15,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,5.0,16,INFORMADA,,,4.0,0.08888888888888889,4.0,0.08888888888888889,45
2019,LC,5.0,17,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,6.0,18,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,6.0,19,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,6.0,20,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,7.0,21,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,7.0,22,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,7.0,23,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,7.0,24,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2019,LC,8.0,25,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,8.0,26,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,8.0,27,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,9.0,28,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2019,LC,9.0,29,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2019,LC,9.0,30,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2019,MT,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,1.0,2,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,1.0,4,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,1.0,5,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,2.0,6,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,2.0,7,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,2.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,2.0,9,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,3.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,3.0,11,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,3.0,12,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,3.0,13,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,3.0,14,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,4.0,16,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,4.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,5.0,19,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,5.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,5.0,21,INFORMADA,3.0,0.06666666666666667,,,,,45
2019,MT,5.0,23,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,6.0,24,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,6.0,25,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,7.0,27,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,7.0,28,INFORMADA,2.0,0.044444444444444446,,,,,45
2019,MT,7.0,29,INFORMADA,1.0,0.022222222222222223,,,,,45
2019,MT,7.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,1.0,2,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,1.0,4,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,1.0,5,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,2.0,6,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,2.0,7,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,2.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,2.0,9,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,3.0,11,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,3.0,12,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,3.0,13,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,3.0,14,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,3.0,15,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,4.0,16,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,4.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,4.0,19,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,5.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,5.0,22,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,5.0,23,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,5.0,24,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,5.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CH,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,6.0,27,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,6.0,29,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CH,6.0,30,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,1.0,2,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,1.0,4,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,2.0,5,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,2.0,6,INFORMADA,3.0,0.06666666666666667,,,,,45
2020,CN,2.0,7,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,3.0,8,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,3.0,9,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,3.0,10,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,3.0,11,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,3.0,12,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,4.0,13,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,4.0,14,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,4.0,16,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,5.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,5.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,5.0,19,INFORMADA,3.0,0.06666666666666667,,,,,45
2020,CN,6.0,20,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,6.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,6.0,22,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,6.0,23,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,7.0,24,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,7.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,7.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,7.0,27,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,8.0,28,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,CN,8.0,29,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,CN,8.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,LC,1.0,1,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,1.0,2,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,1.0,3,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,1.0,4,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,2.0,5,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,2.0,6,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,2.0,7,INFORMADA,,,1.0,0.022222222222222223,2.0,0.044444444444444446,45
2020,LC,2.0,8,INFORMADA,,,2.0,0.044444444444444446,1.0,0.022222222222222223,45
2020,LC,3.0,9,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,3.0,10,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2020,LC,3.0,11,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,4.0,12,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,4.0,13,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,4.0,14,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,5.0,15,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,5.0,16,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2020,LC,5.0,17,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,6.0,18,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,6.0,19,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,6.0,20,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,7.0,21,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,7.0,22,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,7.0,23,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2020,LC,7.0,24,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,8.0,25,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,8.0,26,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,8.0,27,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,9.0,28,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,LC,9.0,29,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2020,LC,9.0,30,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2020,MT,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,1.0,2,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,1.0,3,INFORMADA,3.0,0.06666666666666667,,,,,45
2020,MT,1.0,4,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,1.0,5,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,2.0,6,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,2.0,7,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,2.0,8,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,2.0,9,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,3.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,3.0,11,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,3.0,13,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,3.0,14,INFORMADA,3.0,0.06666666666666667,,,,,45
2020,MT,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,4.0,16,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,4.0,18,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,5.0,19,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,5.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,5.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,5.0,22,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,5.0,23,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,6.0,24,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,6.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,7.0,27,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,7.0,28,INFORMADA,2.0,0.044444444444444446,,,,,45
2020,MT,7.0,29,INFORMADA,1.0,0.022222222222222223,,,,,45
2020,MT,7.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,1.0,1,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CH,1.0,2,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,1.0,3,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,1.0,4,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,1.0,5,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CH,2.0,6,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,2.0,7,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,2.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,2.0,9,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,2.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,3.0,11,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,3.0,14,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,3.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,4.0,16,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,4.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,4.0,18,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,4.0,19,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,4.0,20,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,5.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,5.0,22,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,5.0,23,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,5.0,24,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,5.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,6.0,26,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,6.0,27,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CH,6.0,28,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CH,6.0,29,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CH,6.0,30,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,1.0,1,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,1.0,2,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,1.0,3,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,1.0,4,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,2.0,5,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CN,2.0,6,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,2.0,7,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,3.0,8,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,3.0,9,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,3.0,10,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,3.0,11,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,3.0,12,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,4.0,13,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,4.0,14,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,4.0,15,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,4.0,16,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CN,5.0,17,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,5.0,18,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,5.0,19,INFORMADA,3.0,0.06666666666666667,,,,,45
2021,CN,6.0,20,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,6.0,21,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,6.0,22,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,6.0,23,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,7.0,24,INFORMADA,2.0,0.044444444444444446,,,,,45
2021,CN,7.0,25,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,7.0,27,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,8.0,28,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,8.0,29,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,CN,8.0,30,INFORMADA,1.0,0.022222222222222223,,,,,45
2021,LC,1.0,1,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,1.0,2,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,1.0,3,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,1.0,4,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,2.0,5,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,2.0,6,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,2.0,7,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,2.0,8,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,3.0,9,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,3.0,10,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,3.0,11,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,4.0,12,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,4.0,13,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,4.0,14,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,5.0,15,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,5.0,16,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
2021,LC,5.0,17,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,6.0,18,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,6.0,19,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,6.0,20,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,7.0,21,INFORMADA,,,2.0,0.044444444444444446,2.0,0.044444444444444446,45
2021,LC,7.0,22,INFORMADA,,,1.0,0.022222222222222223,1.0,0.022222222222222223,45
2021,LC,7.0,23,INFORMADA,,,3.0,0.06666666666666667,3.0,0.06666666666666667,45
